CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,HasSupportTickets,LastLoginDaysAgo,ContractRenewal,Churn
CUST1910,22,Female,Standard,54.38,55,1,29,Yes,0
CUST1911,51,Female,Basic,27.35,22,0,57,No,1
CUST1912,23,Female,Basic,38.28,26,0,51,Yes,0
CUST1913,19,Female,Standard,51.05,42,0,36,Yes,0
CUST1914,30,Female,Standard,51.2,12,0,47,Yes,0
CUST1915,60,Male,Basic,27.67,40,1,86,Yes,0
CUST1916,60,Male,Premium,95.1,19,1,0,Yes,0
CUST1917,65,Male,Standard,59.52,47,1,18,Yes,0
CUST1918,28,Male,Premium,88.43,1,0,45,Yes,0
CUST1919,68,Female,Standard,50.02,3,0,66,Yes,0
CUST1920,64,Male,Standard,64.54,27,0,1,Yes,0
CUST1921,40,Female,Premium,71.15,18,1,55,Yes,0
CUST1922,33,Female,Standard,66.12,50,0,16,Yes,0
CUST1923,48,Female,Standard,55.38,30,0,81,Yes,0
CUST1924,28,Female,Basic,27.97,2,0,78,No,1
CUST1925,33,Female,Standard,54.92,5,0,21,Yes,0
CUST1926,25,Male,Basic,33.35,29,1,26,Yes,0
CUST1927,21,Female,Basic,20.26,33,0,54,Yes,0
CUST1928,57,Male,Basic,37.43,42,0,31,No,1
CUST1929,21,Female,Basic,28.93,20,0,59,No,1
CUST1930,42,Male,Premium,80.29,30,1,82,Yes,0
CUST1931,20,Female,Basic,22.76,42,0,27,Yes,0
CUST1932,49,Female,Standard,53.18,5,1,27,No,1
CUST1933,20,Male,Premium,84.89,50,0,73,Yes,0
CUST1934,44,Male,Standard,52.11,21,1,83,No,1
CUST1935,46,Female,Basic,33.57,58,1,24,Yes,0
CUST1936,49,Female,Standard,52.63,15,0,84,Yes,0
CUST1937,67,Female,Standard,68.84,20,0,77,Yes,0
CUST1938,68,Female,Standard,57.98,8,0,85,Yes,0
CUST1939,36,Male,Premium,94.22,49,0,25,Yes,0
CUST1940,38,Male,Premium,73.28,31,1,74,Yes,0
CUST1941,22,Male,Standard,51.92,12,0,70,Yes,0
CUST1942,35,Female,Basic,26.74,21,0,16,Yes,0
CUST1943,45,Male,Standard,57.08,30,0,81,Yes,0
CUST1944,59,Female,Basic,37.22,27,0,6,Yes,0
CUST1945,39,Female,Premium,72.35,44,1,55,No,1
CUST1946,38,Female,Basic,21.45,26,0,63,Yes,0
CUST1947,23,Female,Basic,37.01,33,1,19,Yes,0
CUST1948,18,Female,Premium,76.39,26,1,37,No,1
CUST1949,22,Male,Standard,60.06,26,0,74,No,1
CUST1950,58,Female,Basic,30.86,36,0,57,Yes,0
CUST1951,29,Female,Standard,64.99,40,1,15,Yes,0
CUST1952,43,Female,Premium,73.75,1,0,50,No,1
CUST1953,63,Female,Basic,22.6,59,0,26,No,1
CUST1954,51,Male,Premium,86.7,15,0,50,Yes,0
CUST1955,66,Male,Basic,38.93,50,0,74,Yes,0
CUST1956,31,Female,Premium,82.45,1,1,15,Yes,0
CUST1957,43,Male,Premium,79.81,11,0,86,Yes,0
CUST1958,62,Female,Basic,32.13,55,0,59,No,1
CUST1959,44,Female,Standard,67.91,2,1,75,No,1
CUST1960,26,Male,Basic,36.74,1,1,39,Yes,0
CUST1961,43,Female,Standard,69.86,31,0,66,Yes,0
CUST1962,64,Male,Standard,40.68,44,1,1,Yes,0
CUST1963,39,Female,Standard,43.39,16,0,47,No,1
CUST1964,64,Female,Basic,32.19,54,1,51,No,1
CUST1965,47,Female,Basic,36.41,22,0,23,Yes,0
CUST1966,60,Male,Basic,25.7,42,0,83,Yes,0
CUST1967,65,Male,Basic,24.78,18,1,81,Yes,0
CUST1968,34,Female,Standard,63.61,47,0,77,Yes,0
CUST1969,43,Female,Premium,71.69,17,1,81,No,1
CUST1970,53,Female,Standard,51.08,30,0,1,Yes,0
CUST1971,18,Male,Standard,55.17,10,1,64,Yes,0
CUST1972,25,Male,Premium,86.81,35,1,19,Yes,0
CUST1973,66,Male,Standard,61.86,58,0,33,No,1
CUST1974,52,Female,Premium,80.65,21,1,40,Yes,0
CUST1975,69,Male,Standard,58.38,16,0,40,Yes,0
CUST1976,32,Male,Basic,31.71,6,1,74,No,1
CUST1977,64,Female,Basic,30.95,3,0,22,No,1
CUST1978,39,Male,Standard,59.21,41,1,37,No,1
CUST1979,31,Female,Basic,25.19,43,0,43,Yes,0
CUST1980,43,Female,Basic,21.69,21,0,66,Yes,0
CUST1981,45,Female,Standard,43.58,13,0,61,Yes,0
CUST1982,40,Male,Standard,46.74,18,0,11,Yes,0
CUST1983,31,Male,Standard,55.01,58,1,29,Yes,0
CUST1984,41,Female,Basic,36.81,54,0,86,Yes,0
CUST1985,19,Female,Basic,34.03,24,0,64,No,1
CUST1986,62,Female,Standard,63.67,27,0,40,Yes,0
CUST1987,43,Male,Premium,80.53,54,0,19,Yes,0
CUST1988,31,Female,Standard,52.14,4,0,5,No,1
CUST1989,68,Female,Premium,81.81,22,1,74,Yes,0
CUST1990,24,Female,Premium,75.76,24,1,3,Yes,0
CUST1991,20,Female,Standard,41.84,40,0,9,Yes,0
CUST1992,64,Female,Basic,31.82,45,0,50,Yes,0
CUST1993,40,Female,Standard,69.68,10,0,37,Yes,0
CUST1994,63,Male,Standard,45.0,2,0,0,Yes,0
CUST1995,60,Female,Standard,41.4,40,0,7,Yes,0
CUST1996,64,Male,Standard,63.39,6,1,80,No,1
CUST1997,62,Male,Standard,47.58,48,0,82,Yes,0
CUST1998,35,Male,Basic,36.59,18,1,62,Yes,0
CUST1999,55,Male,Standard,61.12,17,0,32,Yes,0
CUST2000,52,Male,Basic,38.91,38,0,14,Yes,0
CUST2001,68,Male,Premium,82.27,45,0,30,Yes,0
CUST2002,32,Female,Basic,33.24,23,0,20,Yes,0
CUST2003,42,Female,Basic,29.3,46,0,2,Yes,0
CUST2004,54,Male,Standard,58.92,30,1,65,No,1
CUST2005,45,Female,Standard,53.49,58,0,34,No,1
CUST2006,27,Female,Standard,45.66,21,1,40,No,1
CUST2007,56,Male,Basic,30.16,10,0,58,Yes,0
CUST2008,34,Male,Standard,55.86,56,0,15,Yes,0
CUST2009,56,Female,Basic,36.21,43,0,55,No,1
CUST2010,39,Female,Premium,92.07,13,0,44,Yes,0
CUST2011,43,Female,Premium,89.91,12,0,58,No,1
CUST2012,61,Male,Standard,43.4,9,0,49,Yes,0
CUST2013,42,Male,Basic,34.41,4,0,84,Yes,0
CUST2014,34,Male,Standard,55.01,39,0,11,Yes,0
CUST2015,30,Male,Basic,37.88,24,0,11,Yes,0
CUST2016,37,Male,Standard,67.6,54,0,32,Yes,0
CUST2017,42,Male,Basic,21.1,34,0,83,No,1
CUST2018,21,Female,Premium,94.62,39,1,48,Yes,0
CUST2019,27,Female,Basic,20.75,41,0,20,Yes,0
CUST2020,20,Male,Standard,51.02,5,1,59,No,1
CUST2021,58,Female,Standard,56.27,15,0,51,Yes,0
CUST2022,62,Male,Standard,44.44,50,1,53,Yes,0
CUST2023,35,Male,Basic,34.93,4,0,38,Yes,0
CUST2024,64,Male,Premium,70.25,51,1,48,Yes,0
CUST2025,53,Female,Standard,45.06,52,0,63,Yes,0
CUST2026,64,Female,Standard,57.42,58,1,85,Yes,0
CUST2027,39,Female,Basic,34.29,39,0,25,No,1
CUST2028,51,Male,Standard,67.5,58,0,70,Yes,0
CUST2029,64,Female,Standard,61.16,8,0,6,Yes,0
CUST2030,25,Male,Basic,33.44,49,0,71,Yes,0
CUST2031,57,Female,Basic,27.89,45,0,61,Yes,0
CUST2032,66,Female,Premium,70.04,24,0,89,Yes,0
CUST2033,61,Male,Basic,22.4,53,0,87,Yes,0
CUST2034,36,Female,Basic,30.69,28,1,23,Yes,0
CUST2035,59,Female,Standard,60.25,55,0,39,Yes,0
CUST2036,58,Male,Premium,82.52,43,1,75,Yes,0
CUST2037,54,Female,Basic,34.61,27,0,46,Yes,0
CUST2038,23,Male,Standard,55.66,1,0,7,Yes,0
CUST2039,69,Female,Basic,21.48,34,1,53,Yes,0
CUST2040,43,Female,Basic,23.84,17,1,8,Yes,0
CUST2041,51,Female,Basic,36.8,37,1,2,Yes,0
CUST2042,62,Female,Premium,91.75,38,0,53,No,1
CUST2043,23,Female,Basic,37.9,26,0,20,Yes,0
CUST2044,54,Male,Basic,22.35,57,0,47,No,1
CUST2045,50,Female,Standard,69.71,24,0,46,Yes,0
CUST2046,39,Male,Premium,76.28,39,0,87,No,1
CUST2047,38,Female,Basic,20.24,21,1,67,Yes,0
CUST2048,23,Male,Standard,69.92,30,1,83,No,1
CUST2049,23,Male,Basic,25.62,47,0,62,Yes,0
CUST2050,65,Female,Standard,60.04,51,0,15,Yes,0
CUST2051,21,Male,Standard,45.3,48,1,73,Yes,0
CUST2052,47,Female,Standard,57.41,57,0,89,Yes,0
CUST2053,28,Male,Basic,38.08,13,0,4,Yes,0
CUST2054,47,Male,Basic,26.4,37,0,10,Yes,0
CUST2055,48,Female,Basic,33.41,3,0,28,No,1
CUST2056,41,Male,Basic,23.76,32,1,78,Yes,0
CUST2057,26,Male,Basic,32.5,35,0,69,Yes,0
CUST2058,20,Female,Premium,80.09,19,0,47,Yes,0
CUST2059,68,Male,Premium,76.34,14,0,14,Yes,0
CUST2060,48,Female,Premium,79.4,48,1,83,Yes,0
CUST2061,57,Male,Premium,75.37,22,1,33,No,1
CUST2062,54,Male,Standard,67.06,17,0,59,Yes,0
CUST2063,53,Female,Standard,51.92,59,0,61,No,1
CUST2064,41,Male,Basic,24.91,4,0,1,Yes,0
CUST2065,48,Male,Standard,53.45,45,0,79,Yes,0
CUST2066,23,Male,Standard,49.62,40,0,18,Yes,0
CUST2067,19,Male,Standard,62.33,19,0,48,Yes,0
CUST2068,37,Female,Premium,99.14,37,0,77,Yes,0
CUST2069,45,Male,Basic,28.76,2,0,87,Yes,0
CUST2070,28,Female,Basic,37.22,15,0,27,Yes,0
CUST2071,21,Female,Premium,86.98,2,1,47,Yes,0
CUST2072,32,Male,Basic,23.14,11,0,36,No,1
CUST2073,23,Female,Standard,60.72,45,0,73,No,1
CUST2074,66,Male,Premium,85.4,23,1,48,Yes,0
CUST2075,47,Female,Standard,59.52,10,0,47,Yes,0
CUST2076,55,Male,Standard,66.69,3,1,72,No,1
CUST2077,68,Female,Basic,28.81,5,0,87,No,1
CUST2078,19,Female,Basic,38.02,3,0,28,Yes,0
CUST2079,32,Male,Premium,92.52,38,1,59,Yes,0
CUST2080,28,Female,Standard,54.66,13,0,28,Yes,0
CUST2081,25,Female,Standard,58.1,42,1,57,Yes,0
CUST2082,43,Male,Basic,26.51,19,0,47,No,1
CUST2083,68,Male,Basic,39.67,40,0,22,Yes,0
CUST2084,62,Female,Premium,90.02,50,0,26,Yes,0
CUST2085,61,Female,Basic,20.88,35,0,6,No,1
CUST2086,22,Female,Standard,49.8,24,0,48,No,1
CUST2087,23,Female,Basic,32.47,24,0,53,Yes,0
CUST2088,43,Female,Standard,41.69,17,0,67,Yes,0
CUST2089,21,Female,Premium,70.72,40,0,77,Yes,0
CUST2090,36,Male,Standard,53.5,10,1,41,Yes,0
CUST2091,37,Male,Basic,26.65,2,0,73,Yes,0
CUST2092,50,Female,Standard,53.15,44,1,58,Yes,0
CUST2093,37,Female,Premium,77.88,23,0,43,Yes,0
CUST2094,66,Male,Standard,44.94,6,0,25,Yes,0
CUST2095,29,Male,Premium,90.67,2,1,22,Yes,0
CUST2096,64,Female,Standard,55.44,21,0,72,Yes,0
CUST2097,18,Female,Premium,76.0,55,0,7,Yes,0
CUST2098,43,Male,Standard,49.59,56,0,52,Yes,0
CUST2099,31,Male,Basic,31.84,35,0,13,Yes,0
CUST2100,55,Male,Basic,21.44,49,0,70,Yes,0
CUST2101,54,Male,Basic,22.95,29,1,6,Yes,0
CUST2102,28,Male,Premium,72.2,7,0,8,Yes,0
CUST2103,53,Male,Premium,94.37,29,1,2,Yes,0
CUST2104,30,Female,Standard,62.57,53,0,77,No,1
CUST2105,60,Male,Basic,35.07,37,0,16,No,1
CUST2106,20,Female,Basic,34.33,23,0,43,Yes,0
CUST2107,50,Female,Premium,90.08,33,1,85,No,1
CUST2108,23,Male,Standard,54.31,8,1,45,Yes,0
CUST2109,67,Female,Basic,32.85,12,0,89,Yes,0
CUST2110,27,Male,Standard,41.15,46,0,57,No,1
CUST2111,22,Female,Basic,32.43,48,0,27,Yes,0
CUST2112,40,Male,Basic,35.56,10,0,13,Yes,0
CUST2113,27,Female,Standard,55.01,15,0,8,Yes,0
CUST2114,61,Female,Basic,27.15,53,1,25,Yes,0
CUST2115,19,Male,Premium,78.32,24,0,1,Yes,0
CUST2116,30,Male,Basic,32.86,26,1,74,Yes,0
CUST2117,57,Female,Basic,33.86,47,0,80,Yes,0
CUST2118,19,Female,Basic,37.42,42,0,33,Yes,0
CUST2119,37,Male,Premium,80.27,53,0,18,Yes,0
CUST2120,18,Female,Standard,63.09,39,1,38,No,1
CUST2121,54,Male,Standard,56.84,58,1,81,No,1
CUST2122,26,Female,Basic,37.66,3,0,12,Yes,0
CUST2123,34,Male,Basic,30.56,2,0,4,Yes,0
CUST2124,26,Female,Standard,55.53,6,0,49,No,1
CUST2125,28,Male,Premium,87.34,21,0,22,Yes,0
CUST2126,32,Male,Premium,92.48,9,0,87,Yes,0
CUST2127,41,Male,Basic,39.29,10,1,28,Yes,0
CUST2128,55,Male,Standard,42.21,36,0,71,No,1
CUST2129,52,Female,Premium,71.6,59,1,25,Yes,0
CUST2130,47,Male,Basic,38.75,3,0,78,Yes,0
CUST2131,48,Female,Premium,85.9,41,0,56,Yes,0
CUST2132,66,Male,Basic,32.3,24,1,0,Yes,0
CUST2133,22,Male,Premium,84.47,22,0,27,Yes,0
CUST2134,61,Male,Premium,72.81,49,1,61,Yes,0
CUST2135,67,Male,Premium,93.04,14,0,46,Yes,0
CUST2136,31,Male,Standard,62.42,42,0,77,Yes,0
CUST2137,28,Male,Basic,26.23,45,1,58,Yes,0
CUST2138,26,Female,Premium,79.19,44,1,30,No,1
CUST2139,51,Male,Basic,36.76,27,0,69,No,1
CUST2140,29,Female,Basic,21.45,33,0,48,Yes,0
CUST2141,52,Female,Standard,66.43,22,1,4,Yes,0
CUST2142,52,Male,Premium,77.7,29,1,30,Yes,0
CUST2143,18,Male,Premium,87.79,19,0,36,Yes,0
CUST2144,57,Female,Basic,38.72,19,1,78,No,1
CUST2145,39,Female,Premium,90.34,6,0,14,Yes,0
CUST2146,46,Female,Standard,52.43,45,0,51,Yes,0
CUST2147,25,Male,Basic,33.79,19,0,68,No,1
CUST2148,28,Female,Basic,26.88,13,0,10,No,1
CUST2149,58,Female,Basic,25.55,59,1,42,Yes,0
CUST2150,54,Female,Basic,39.93,26,0,69,Yes,0
CUST2151,31,Female,Premium,92.52,22,1,22,Yes,0
CUST2152,47,Male,Standard,59.34,21,0,39,No,1
CUST2153,52,Male,Standard,50.66,36,1,62,No,1
CUST2154,38,Female,Premium,71.47,56,1,1,Yes,0
CUST2155,54,Female,Basic,20.62,2,0,78,Yes,0
CUST2156,22,Male,Premium,86.63,47,0,86,Yes,0
CUST2157,36,Male,Standard,62.86,44,0,85,Yes,0
CUST2158,31,Male,Premium,86.12,30,1,72,Yes,0
CUST2159,43,Male,Basic,36.82,27,1,46,Yes,0
CUST2160,21,Female,Premium,71.0,7,0,29,Yes,0
CUST2161,42,Female,Basic,27.34,20,1,15,No,1
CUST2162,62,Male,Basic,24.74,50,0,58,Yes,0
CUST2163,59,Male,Premium,83.42,31,0,46,Yes,0
CUST2164,42,Male,Basic,21.45,23,1,29,Yes,0
CUST2165,35,Male,Standard,68.62,13,0,8,Yes,0
CUST2166,57,Female,Standard,46.7,17,1,64,Yes,0
CUST2167,25,Female,Standard,67.67,4,0,58,No,1
CUST2168,56,Female,Basic,28.52,57,0,63,Yes,0
CUST2169,57,Male,Basic,39.71,14,0,7,No,1
CUST2170,31,Female,Basic,31.08,20,0,51,No,1
CUST2171,49,Female,Standard,67.92,13,1,17,Yes,0
CUST2172,68,Female,Basic,20.11,3,0,81,No,1
CUST2173,55,Male,Basic,34.96,26,0,57,Yes,0
CUST2174,50,Male,Basic,38.06,26,0,48,Yes,0
CUST2175,40,Male,Basic,22.79,18,0,31,Yes,0
CUST2176,32,Male,Standard,42.88,32,1,47,Yes,0
CUST2177,50,Male,Premium,82.74,14,0,44,Yes,0
CUST2178,42,Male,Basic,38.67,47,0,53,No,1
CUST2179,34,Female,Standard,56.27,3,1,84,Yes,0
CUST2180,50,Female,Standard,55.82,1,0,45,Yes,0
CUST2181,64,Male,Standard,44.23,26,1,30,Yes,0
CUST2182,19,Male,Standard,40.02,24,0,36,Yes,0
CUST2183,31,Female,Standard,64.3,49,0,15,Yes,0
CUST2184,57,Female,Standard,42.63,35,1,45,No,1
CUST2185,57,Female,Basic,32.68,14,1,45,Yes,0
CUST2186,68,Female,Standard,67.44,3,0,77,Yes,0
CUST2187,56,Female,Standard,46.26,13,0,87,No,1
CUST2188,68,Female,Basic,33.31,47,0,88,Yes,0
CUST2189,23,Male,Basic,21.57,50,0,60,Yes,0
CUST2190,23,Male,Premium,88.11,14,1,45,Yes,0
CUST2191,20,Male,Standard,44.92,21,0,50,Yes,0
CUST2192,24,Male,Standard,62.08,26,0,61,No,1
CUST2193,68,Male,Premium,79.04,3,1,34,No,1
CUST2194,25,Female,Standard,53.9,51,0,80,Yes,0
CUST2195,59,Female,Standard,57.98,40,0,41,Yes,0
CUST2196,69,Female,Premium,75.14,4,1,44,Yes,0
CUST2197,32,Male,Premium,92.25,36,1,67,No,1
CUST2198,64,Female,Standard,49.08,51,0,74,No,1
CUST2199,46,Female,Standard,59.87,43,0,46,No,1
CUST2200,50,Male,Basic,23.17,1,0,78,Yes,0
CUST2201,69,Female,Premium,90.64,40,0,29,Yes,0
CUST2202,47,Male,Standard,43.85,47,0,23,Yes,0
CUST2203,56,Male,Basic,28.51,33,1,65,No,1
CUST2204,44,Female,Premium,77.42,7,1,42,Yes,0
CUST2205,53,Male,Standard,62.45,53,1,33,Yes,0
CUST2206,46,Male,Basic,25.24,52,0,22,No,1
CUST2207,55,Female,Standard,66.45,52,1,60,Yes,0
CUST2208,50,Female,Standard,66.75,56,0,36,Yes,0
CUST2209,54,Male,Premium,75.89,11,0,12,Yes,0
CUST2210,44,Male,Basic,32.28,27,0,70,Yes,0
CUST2211,50,Male,Premium,72.63,14,0,6,Yes,0
CUST2212,21,Female,Standard,51.75,22,1,41,Yes,0
CUST2213,39,Male,Basic,34.27,16,0,37,Yes,0
CUST2214,19,Male,Premium,89.78,46,0,51,Yes,0
CUST2215,27,Female,Standard,58.74,12,1,43,No,1
CUST2216,22,Female,Basic,25.65,49,0,63,Yes,0
CUST2217,27,Male,Standard,51.34,46,1,12,Yes,0
CUST2218,50,Female,Premium,73.09,10,0,87,Yes,0
CUST2219,55,Female,Basic,34.38,24,0,27,Yes,0
CUST2220,30,Male,Basic,30.08,46,1,81,No,1
CUST2221,48,Male,Basic,34.18,18,0,0,Yes,0
CUST2222,64,Female,Basic,24.98,22,0,42,Yes,0
CUST2223,53,Male,Premium,79.73,9,0,41,No,1
CUST2224,62,Female,Standard,50.03,17,0,49,Yes,0
CUST2225,41,Male,Basic,20.51,38,0,59,Yes,0
CUST2226,69,Male,Basic,26.82,40,0,0,Yes,0
CUST2227,32,Male,Basic,36.07,58,0,50,Yes,0
CUST2228,46,Male,Premium,96.92,13,1,15,No,1
CUST2229,25,Male,Basic,30.36,50,0,38,Yes,0
CUST2230,22,Male,Premium,83.67,37,0,14,Yes,0
CUST2231,46,Female,Standard,40.92,6,0,32,Yes,0
CUST2232,64,Female,Basic,37.58,21,1,86,Yes,0
CUST2233,21,Female,Premium,70.39,51,1,52,Yes,0
CUST2234,29,Female,Standard,68.34,36,1,16,Yes,0
CUST2235,62,Male,Standard,54.68,7,1,88,Yes,0
CUST2236,19,Female,Premium,80.26,36,0,5,Yes,0
CUST2237,44,Male,Basic,38.48,25,0,30,No,1
CUST2238,48,Female,Basic,20.49,11,0,68,Yes,0
CUST2239,68,Female,Standard,57.44,44,0,39,Yes,0
CUST2240,68,Female,Basic,30.98,14,0,29,Yes,0
CUST2241,53,Female,Basic,24.39,45,0,68,No,1
CUST2242,53,Female,Basic,28.58,29,1,75,No,1
CUST2243,43,Male,Basic,33.05,10,1,6,No,1
CUST2244,60,Male,Premium,91.81,50,0,12,Yes,0
CUST2245,44,Female,Basic,20.01,48,1,3,No,1
CUST2246,22,Male,Standard,68.11,5,0,49,Yes,0
CUST2247,37,Female,Standard,44.94,8,0,2,Yes,0
CUST2248,28,Female,Standard,47.01,46,0,11,Yes,0
CUST2249,27,Male,Basic,25.27,5,0,64,No,1
CUST2250,57,Female,Premium,71.13,58,0,26,Yes,0
CUST2251,55,Female,Basic,22.46,24,1,49,No,1
CUST2252,23,Female,Premium,99.59,40,0,76,No,1
CUST2253,25,Female,Premium,79.46,57,0,16,Yes,0
CUST2254,40,Female,Standard,43.46,26,0,71,Yes,0
CUST2255,64,Female,Standard,43.21,6,0,31,Yes,0
CUST2256,43,Female,Standard,61.58,16,1,83,No,1
CUST2257,63,Male,Basic,37.09,36,0,50,Yes,0
CUST2258,60,Male,Premium,77.71,12,1,16,No,1
CUST2259,29,Female,Premium,70.63,11,1,33,Yes,0
CUST2260,43,Male,Basic,24.46,3,0,34,Yes,0
CUST2261,30,Female,Standard,41.7,44,0,23,Yes,0
CUST2262,57,Female,Premium,73.1,37,1,53,Yes,0
CUST2263,35,Male,Premium,82.95,6,1,17,No,1
CUST2264,42,Female,Standard,46.9,19,0,49,Yes,0
CUST2265,50,Female,Standard,55.48,18,1,45,Yes,0
CUST2266,64,Female,Basic,25.07,16,1,47,Yes,0
CUST2267,57,Male,Premium,98.22,23,0,32,Yes,0
CUST2268,60,Male,Basic,38.12,43,0,86,Yes,0
CUST2269,29,Male,Standard,57.0,37,1,88,Yes,0
CUST2270,61,Female,Basic,27.09,9,0,26,No,1
CUST2271,53,Male,Basic,27.62,3,0,0,Yes,0
CUST2272,65,Female,Standard,52.36,8,0,84,Yes,0
CUST2273,21,Male,Premium,91.83,38,0,58,Yes,0
CUST2274,22,Male,Basic,29.03,4,0,9,Yes,0
CUST2275,54,Female,Standard,65.7,12,1,24,Yes,0
CUST2276,25,Female,Basic,38.88,44,0,83,Yes,0
CUST2277,59,Male,Basic,26.72,31,0,56,Yes,0
CUST2278,66,Male,Standard,56.82,25,0,65,Yes,0
CUST2279,45,Male,Standard,42.85,53,0,14,Yes,0
CUST2280,48,Female,Basic,24.01,16,0,27,Yes,0
CUST2281,26,Female,Basic,28.27,42,0,12,No,1
CUST2282,68,Male,Basic,24.12,54,0,13,Yes,0
CUST2283,46,Male,Basic,37.53,14,0,65,Yes,0
CUST2284,31,Male,Premium,74.75,13,0,33,Yes,0
CUST2285,57,Female,Premium,83.67,41,0,24,Yes,0
CUST2286,58,Female,Basic,32.11,7,1,53,No,1
CUST2287,39,Male,Standard,60.76,12,0,78,Yes,0
CUST2288,28,Female,Premium,81.49,37,0,11,Yes,0
CUST2289,40,Male,Basic,37.38,50,1,8,Yes,0
CUST2290,18,Male,Premium,87.05,4,0,30,Yes,0
CUST2291,63,Female,Premium,83.19,2,0,77,Yes,0
CUST2292,54,Female,Basic,21.34,35,0,52,No,1
CUST2293,38,Female,Basic,29.29,58,0,42,Yes,0
CUST2294,43,Female,Premium,94.62,44,1,37,Yes,0
CUST2295,63,Male,Standard,58.44,3,1,41,No,1
CUST2296,53,Female,Basic,36.64,4,0,71,Yes,0
CUST2297,40,Male,Basic,29.88,38,0,47,Yes,0
CUST2298,18,Female,Standard,43.55,12,0,66,Yes,0
CUST2299,68,Male,Standard,40.41,19,1,65,Yes,0
CUST2300,57,Female,Standard,49.1,10,1,15,Yes,0
CUST2301,32,Male,Premium,90.94,1,0,82,No,1
CUST2302,38,Male,Basic,35.81,17,0,15,Yes,0
CUST2303,64,Female,Standard,48.87,16,0,30,No,1
CUST2304,26,Male,Standard,54.87,9,0,57,Yes,0
CUST2305,26,Female,Standard,52.63,57,0,27,Yes,0
CUST2306,27,Male,Basic,28.21,53,0,3,No,1
CUST2307,69,Male,Premium,76.94,9,0,9,Yes,0
CUST2308,43,Male,Premium,74.09,59,1,50,No,1
CUST2309,58,Male,Standard,45.9,55,1,17,Yes,0
CUST2310,52,Female,Standard,41.66,9,0,46,Yes,0
CUST2311,69,Male,Basic,23.96,12,0,31,Yes,0
CUST2312,42,Female,Standard,40.28,55,1,29,No,1
CUST2313,43,Female,Standard,58.82,41,0,35,No,1
CUST2314,28,Male,Standard,49.49,15,0,8,Yes,0
CUST2315,55,Female,Premium,99.19,2,0,35,Yes,0
CUST2316,19,Female,Standard,45.81,11,0,28,Yes,0
CUST2317,24,Female,Basic,26.92,11,0,15,No,1
CUST2318,35,Male,Premium,80.74,8,0,20,Yes,0
CUST2319,44,Male,Basic,20.17,55,0,63,No,1
CUST2320,51,Female,Basic,36.78,32,0,65,Yes,0
CUST2321,44,Female,Basic,20.64,6,0,58,Yes,0
CUST2322,34,Female,Standard,68.21,53,0,27,Yes,0
CUST2323,60,Male,Premium,96.76,20,1,54,No,1
CUST2324,61,Female,Standard,56.07,39,0,30,Yes,0
CUST2325,68,Male,Premium,86.31,35,0,32,No,1
CUST2326,41,Female,Standard,59.61,8,0,86,Yes,0
CUST2327,42,Male,Basic,27.74,50,0,59,Yes,0
CUST2328,24,Female,Premium,89.42,49,0,40,Yes,0
CUST2329,69,Male,Basic,20.9,43,1,80,No,1
CUST2330,23,Male,Basic,21.08,34,0,45,No,1
CUST2331,41,Female,Standard,53.72,57,0,48,Yes,0
CUST2332,50,Male,Basic,30.99,53,1,64,Yes,0
CUST2333,66,Male,Basic,37.76,59,0,41,Yes,0
CUST2334,46,Male,Standard,43.14,56,0,22,Yes,0
CUST2335,60,Female,Standard,64.68,19,0,26,No,1
CUST2336,39,Female,Standard,46.3,7,0,88,Yes,0
CUST2337,43,Male,Premium,81.82,31,1,31,Yes,0
CUST2338,45,Female,Standard,49.5,18,0,82,Yes,0
CUST2339,67,Female,Premium,82.0,40,0,87,Yes,0
CUST2340,38,Male,Basic,23.01,14,1,2,Yes,0
CUST2341,66,Female,Standard,55.11,39,0,59,Yes,0
CUST2342,24,Female,Premium,94.05,53,0,75,Yes,0
CUST2343,34,Female,Standard,53.25,59,0,78,Yes,0
CUST2344,37,Male,Standard,54.72,36,0,16,No,1
CUST2345,58,Female,Basic,36.98,17,1,31,Yes,0
CUST2346,66,Female,Basic,34.12,37,1,6,Yes,0
CUST2347,37,Male,Standard,54.71,44,0,82,No,1
CUST2348,39,Male,Basic,25.15,9,0,70,No,1
CUST2349,45,Male,Premium,96.55,58,0,68,No,1
CUST2350,57,Male,Basic,31.54,20,0,57,No,1
CUST2351,66,Female,Premium,76.63,45,0,39,Yes,0
CUST2352,24,Male,Premium,78.07,57,0,84,Yes,0
CUST2353,18,Male,Basic,36.06,28,1,47,Yes,0
CUST2354,49,Female,Basic,20.88,50,1,50,Yes,0
CUST2355,30,Male,Premium,99.76,20,0,56,No,1
CUST2356,47,Female,Premium,73.91,41,0,70,Yes,0
CUST2357,40,Male,Standard,63.88,36,0,36,Yes,0
CUST2358,68,Male,Basic,27.9,53,1,86,No,1
CUST2359,36,Male,Standard,54.77,27,1,74,Yes,0
CUST2360,49,Male,Standard,66.42,8,1,73,No,1
CUST2361,47,Male,Basic,28.26,32,0,84,Yes,0
CUST2362,46,Female,Standard,56.12,1,0,54,Yes,0
CUST2363,66,Female,Basic,20.99,17,0,40,No,1
CUST2364,62,Male,Basic,20.05,57,0,19,Yes,0
CUST2365,46,Female,Basic,24.9,9,0,32,No,1
